osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,bridge,ref,junction,tunnel,access,width
847887657,residential,,,,False,False,40.07699211487476,"LINESTRING (80.637597 16.529572, 80.6379691 16.5296235)",,,,,,
847887656,residential,,,,False,True,82.59578514693598,"LINESTRING (80.637597 16.529572, 80.6376099 16.5296582, 80.6376121 16.5297386, 80.637713 16.5303057)",,,,,,
847887656,residential,,,,False,True,21.71882694683608,"LINESTRING (80.6376327 16.5293797, 80.637597 16.529572)",,,,,,
847887660,residential,,,,False,False,47.028512704448865,"LINESTRING (80.6352789 16.530664, 80.6357016 16.5305429)",,,,,,
847887650,residential,,,,False,True,51.602348561104826,"LINESTRING (80.6357016 16.5305429, 80.6355951 16.5300902)",,,,,,
847887660,residential,,,,False,True,47.028512704448865,"LINESTRING (80.6357016 16.5305429, 80.6352789 16.530664)",,,,,,
847887650,residential,,,,False,False,47.869705297615866,"LINESTRING (80.6357016 16.5305429, 80.6357612 16.5307962, 80.635802 16.5309625)",,,,,,
847887661,residential,,,,False,False,108.63140102078623,"LINESTRING (80.6348276 16.5312136, 80.635177 16.5311794, 80.6352616 16.5311645, 80.6353773 16.5311368, 80.6355232 16.5310885, 80.635802 16.5309625)",,,,,,
847887650,residential,,,,False,False,31.833835358449512,"LINESTRING (80.635802 16.5309625, 80.6358703 16.5312412)",,,,,,
847887650,residential,,,,False,True,47.869705297615866,"LINESTRING (80.635802 16.5309625, 80.6357612 16.5307962, 80.6357016 16.5305429)",,,,,,
847887661,residential,,,,False,True,108.63140102078621,"LINESTRING (80.635802 16.5309625, 80.6355232 16.5310885, 80.6353773 16.5311368, 80.6352616 16.5311645, 80.635177 16.5311794, 80.6348276 16.5312136)",,,,,,
279072953,residential,,,,False,True,15.760486246115633,"LINESTRING (80.6339417 16.5269977, 80.6340593 16.5269118)",,,,,,
"[279072953, 279072955]",residential,,,,False,False,96.7480166942541,"LINESTRING (80.6339417 16.5269977, 80.6336348 16.5272167, 80.6335329 16.5273082, 80.6335177 16.5273622, 80.6335771 16.5276705)",,,,,,
279072966,residential,,,,False,True,64.33703095981701,"LINESTRING (80.6339417 16.5269977, 80.6340506 16.5270876, 80.6340515 16.5271385, 80.6340724 16.5275279)",,,,,,
279535204,residential,,,,False,False,63.66438162822265,"LINESTRING (80.6301087 16.5294014, 80.629893 16.5288675)",,,,,,
279535204,residential,,,,False,True,21.554395599823867,"LINESTRING (80.6301087 16.5294014, 80.630184 16.5295813)",,,,,,
847899470,residential,,,,False,False,68.59452672447703,"LINESTRING (80.6301087 16.5294014, 80.630739 16.5292772)",,,,,,
279072963,residential,,,,False,False,20.883458279167808,"LINESTRING (80.630739 16.5292772, 80.6307956 16.529457)",,,,,,
279072963,residential,,,,False,True,81.455366339581,"LINESTRING (80.630739 16.5292772, 80.6304789 16.5285884)",,,,,,
847899470,residential,,,,False,True,68.59452672447703,"LINESTRING (80.630739 16.5292772, 80.6301087 16.5294014)",,,,,,
279535764,residential,,,,False,False,43.14244687343006,"LINESTRING (80.6288949 16.529972, 80.6286431 16.5300419, 80.628506 16.5300794)",,,,,,
279535764,residential,,,,False,True,90.2943585845523,"LINESTRING (80.6288949 16.529972, 80.6289784 16.5299366, 80.628994 16.5298975, 80.6289694 16.529844, 80.6287382 16.5292605)",,,,,,
847899471,residential,,,,False,False,106.52509365262537,"LINESTRING (80.6288949 16.529972, 80.6289583 16.53031, 80.6290274 16.530921)",,,,,,
279072964,residential,,,,False,False,30.797688015355078,"LINESTRING (80.6290274 16.530921, 80.6287387 16.5309316)",,,,,,
279072964,residential,,,,False,True,57.420858197355436,"LINESTRING (80.6290274 16.530921, 80.6295654 16.5308954)",,,,,,
847899471,residential,,,,False,True,106.52509365262537,"LINESTRING (80.6290274 16.530921, 80.6289583 16.53031, 80.6288949 16.529972)",,,,,,
279072909,residential,,,,False,False,38.487593364647815,"LINESTRING (80.6290758 16.5291378, 80.6287382 16.5292605)",,,,,,
279072909,residential,,,,False,True,25.77160801583524,"LINESTRING (80.6290758 16.5291378, 80.6292985 16.5290476)",,,,,,
"[847899472, 279072965]",residential,,,,False,True,202.76086265016647,"LINESTRING (80.6290758 16.5291378, 80.6292072 16.5294823, 80.6292895 16.5297198, 80.6293716 16.5299653, 80.6294516 16.5303126, 80.6295654 16.5308954)",,,,,,
335952910,residential,,,,False,False,27.599597263807993,"LINESTRING (80.6310721 16.5275233, 80.6312801 16.5276711)",,,,,,
847899474,residential,,,,False,True,45.37035167345253,"LINESTRING (80.6310721 16.5275233, 80.6306822 16.5276869)",,,,,,
"[279072986, 335952910]",residential,,,,False,True,202.64400039592198,"LINESTRING (80.6310721 16.5275233, 80.6308553 16.5271645, 80.6308048 16.5270726, 80.6307839 16.5269667, 80.6307775 16.5257706)",,,,,,
279072980,residential,,,Lotus Landmark Internal Road,False,False,19.89174749763067,"LINESTRING (80.6271933 16.5285774, 80.6270101 16.5286114)",,,,,,
279072980,residential,,,Lotus Landmark Internal Road,False,True,14.9442573898011,"LINESTRING (80.6271933 16.5285774, 80.6273308 16.5285512)",,,,,,
847911718,residential,,,,False,True,133.31621548931582,"LINESTRING (80.6271933 16.5285774, 80.6271496 16.5284561, 80.6267416 16.5274595)",,,,,,
373875814,residential,,,,False,True,32.23302481710536,"LINESTRING (80.6271838 16.5323095, 80.6272822 16.5325836)",,,,,,
373875814,residential,,,,False,False,333.0010152311034,"LINESTRING (80.6271838 16.5323095, 80.6271146 16.5321951, 80.627032 16.5321027, 80.6269875 16.5320128, 80.6269779 16.5318896, 80.6269868 16.5318563, 80.627013 16.5318383, 80.6270941 16.5318183, 80.6272779 16.5317943, 80.6275141 16.5317633, 80.6276227 16.5317517, 80.6276701 16.5317538, 80.6277177 16.5317762, 80.6277398 16.5318153, 80.6278775 16.5321766, 80.6280307 16.532596, 80.6283142 16.5334448)",,,,,,
1162010699,residential,,,,False,True,69.53418111235278,"LINESTRING (80.6271838 16.5323095, 80.6268621 16.5324566, 80.6268399 16.5325052, 80.6268716 16.5326692, 80.6268355 16.5327228)",,,,,,
373875818,tertiary,,,,False,False,33.71316122771731,"LINESTRING (80.6233248 16.5300435, 80.6231939 16.5297675)",,,,,,
373875818,tertiary,,,,False,True,18.23319787867584,"LINESTRING (80.6233248 16.5300435, 80.6233821 16.530198)",,,,,,
847911708,residential,,,,False,False,67.11498769942357,"LINESTRING (80.6233248 16.5300435, 80.6238785 16.5297562)",,,,,,
847911708,residential,,,,False,True,67.11498769942357,"LINESTRING (80.6238785 16.5297562, 80.6233248 16.5300435)",,,,,,
279534979,residential,,,,False,False,32.39688182350833,"LINESTRING (80.6242894 16.5318391, 80.6245546 16.5316968)",,,,,,
373875819,residential,,,,False,False,56.07931325822792,"LINESTRING (80.6242894 16.5318391, 80.6240145 16.5314091)",,,,,,
373875819,residential,,,,False,True,48.9407625484331,"LINESTRING (80.6242894 16.5318391, 80.6244464 16.5322527)",,,,,,
847911709,residential,,,,False,True,61.316027706491255,"LINESTRING (80.6250695 16.5303718, 80.6252778 16.5308858)",,,,,,
279072936,residential,,,,False,False,33.978240850157164,"LINESTRING (80.6259813 16.5276423, 80.6260913 16.5279291)",,,,,,
"[279072936, 279072982]",residential,,,,False,"[False, True]",143.1250290734514,"LINESTRING (80.6259813 16.5276423, 80.6256781 16.5268764, 80.6256768 16.5268207, 80.6257105 16.5267951, 80.6260822 16.5266918)",,,,,,
"[279534896, 847911710]",residential,,,,False,True,150.53174272839573,"LINESTRING (80.6259813 16.5276423, 80.6263573 16.5275705, 80.6264091 16.5275659, 80.6264143 16.5275248, 80.6264064 16.5274645, 80.6263888 16.5273878, 80.6262954 16.52716, 80.6260822 16.5266918)",,,,,,
279072901,residential,,,,False,False,62.86131276404582,"LINESTRING (80.6290627 16.5247123, 80.628498 16.5248751)",,,,,,
279072901,residential,,,,False,True,85.59667962562568,"LINESTRING (80.6290627 16.5247123, 80.6293084 16.5246203, 80.6298276 16.5244809)",,,,,,
"[279072982, 847911711]",residential,,,,False,"[False, True]",153.6023775299839,"LINESTRING (80.6290627 16.5247123, 80.6293827 16.52537, 80.6293827 16.5254014, 80.6293667 16.5254306, 80.6292731 16.5255165, 80.6291648 16.5255912, 80.628848 16.5257421)",,,,,,
396962756,primary,4,40,,True,False,92.32632228079224,"LINESTRING (80.628633 16.5227452, 80.6292863 16.5232903)",,,,,,
847911712,residential,,,,False,True,52.33704759964264,"LINESTRING (80.628633 16.5227452, 80.6283374 16.523121)",,,,,,
279503816,residential,,,,False,False,50.826734591716814,"LINESTRING (80.6286279 16.5239763, 80.6289718 16.5236597)",,,,,,
279503816,residential,,,,False,True,58.76334119834268,"LINESTRING (80.6286279 16.5239763, 80.6282514 16.5243623)",,,,,,
847911713,residential,,,,False,False,83.16275025415663,"LINESTRING (80.6286279 16.5239763, 80.628233 16.5236624, 80.6280267 16.5234997)",,,,,,
279503973,residential,,,,False,False,53.606532010916254,"LINESTRING (80.6280267 16.5234997, 80.6282999 16.5231584, 80.6283374 16.523121)",,,,,,
"[279503905, 279503973]",residential,,,,False,True,128.44717490564432,"LINESTRING (80.6280267 16.5234997, 80.6277551 16.5238271, 80.6277471 16.5238724, 80.6277663 16.5239114, 80.6282514 16.5243623)",,,,,,
847911713,residential,,,,False,True,83.16275025415663,"LINESTRING (80.6280267 16.5234997, 80.628233 16.5236624, 80.6286279 16.5239763)",,,,,,
847911715,tertiary,2,40,,False,False,28.3152635574538,"LINESTRING (80.6312545 16.5239425, 80.6314368 16.5237573)",,,,,,
"[847911714, 391138565]",tertiary,2,40,,False,True,63.95070286018872,"LINESTRING (80.6312545 16.5239425, 80.6309864 16.5242429, 80.6308645 16.5243795)",yes,,,,,
1415662858,tertiary,,,,False,True,44.976607532833285,"LINESTRING (80.6312545 16.5239425, 80.6312555 16.5238288, 80.6312316 16.5236945, 80.6311924 16.5235446)",,,,,,
279072901,residential,,,,False,True,67.47403960580475,"LINESTRING (80.626723 16.5260581, 80.6265261 16.5254814)",,,,,,
847911716,residential,,,,False,False,93.65721188462688,"LINESTRING (80.626723 16.5260581, 80.6258836 16.5263068)",,,,,,
279072901,residential,,,,False,False,42.316300155668266,"LINESTRING (80.626723 16.5260581, 80.6267812 16.5262283, 80.6268596 16.5264152)",,,,,,
847911716,residential,,,,False,True,93.65721188462688,"LINESTRING (80.6258836 16.5263068, 80.626723 16.5260581)",,,,,,
847911717,residential,,,,False,False,51.09997126520812,"LINESTRING (80.627855 16.5277078, 80.6276898 16.5272764)",,,,,,
847911718,residential,,,,False,False,133.31621548931582,"LINESTRING (80.6267416 16.5274595, 80.6271496 16.5284561, 80.6271933 16.5285774)",,,,,,
847911719,residential,,,,False,True,61.108479221222055,"LINESTRING (80.626664 16.5279531, 80.6260913 16.5279291)",,,,,,
279535389,residential,,,,False,True,26.235538144275694,"LINESTRING (80.6249037 16.5266502, 80.6246689 16.5267209)",,,,,,
847913812,residential,,,,False,False,38.603915377557506,"LINESTRING (80.6249037 16.5266502, 80.6250466 16.5269692)",,,,,,
"[296370675, 279535389]",residential,,,,False,False,39.018266658076044,"LINESTRING (80.6249037 16.5266502, 80.625022 16.5266103, 80.6250429 16.5265977, 80.6250438 16.5265791, 80.6249879 16.5263985)",,,,,,
847913812,residential,,,,False,True,38.603915377557506,"LINESTRING (80.6250466 16.5269692, 80.6249037 16.5266502)",,,,,,
847965310,residential,,,,False,False,34.07317265940598,"LINESTRING (80.6453257 16.5310069, 80.6455015 16.5310211, 80.6455979 16.5310354, 80.6456411 16.5310496)",,,,,,
847965311,residential,,,,False,False,30.615280406323954,"LINESTRING (80.6456411 16.5310496, 80.6456369 16.5307743)",,,,,,
847965310,residential,,,,False,False,53.86561160677184,"LINESTRING (80.6456411 16.5310496, 80.6456868 16.5310736, 80.645755 16.5310742, 80.645822 16.5310726, 80.6459089 16.5310595, 80.6461369 16.5310304)",,,,,,
847965310,residential,,,,False,True,34.07317265940598,"LINESTRING (80.6456411 16.5310496, 80.6455979 16.5310354, 80.6455015 16.5310211, 80.6453257 16.5310069)",,,,,,
847965310,residential,,,,False,True,53.86561160677185,"LINESTRING (80.6461369 16.5310304, 80.6459089 16.5310595, 80.645822 16.5310726, 80.645755 16.5310742, 80.6456868 16.5310736, 80.6456411 16.5310496)",,,,,,
847965311,residential,,,,False,True,30.615280406323954,"LINESTRING (80.6456369 16.5307743, 80.6456411 16.5310496)",,,,,,
849666071,residential,,,,False,False,209.87809382938082,"LINESTRING (80.6456369 16.5307743, 80.6457419 16.5307527, 80.6459471 16.5307386, 80.6460404 16.5307183, 80.6464165 16.5305661, 80.6466107 16.5304994, 80.6475376 16.5303203)",,,,,,
"[1528384569, 1528384570, 849666071]",residential,,,,False,True,811.6280230770313,"LINESTRING (80.6456369 16.5307743, 80.6454914 16.530755, 80.6449559 16.5307357, 80.6443259 16.5306824, 80.6438733 16.5306355, 80.6434013 16.5305677, 80.6429564 16.5304931, 80.6427157 16.5304384, 80.6424307 16.5303626, 80.641827 16.5301884, 80.640451 16.529704, 80.6393211 16.5293289, 80.6392098 16.5292901, 80.6386758 16.5291015, 80.638519 16.5290411, 80.6383177 16.5289496)",yes,,,,,
279051496,residential,,20,Srinagar 1st Lane,False,False,57.57468173408328,"LINESTRING (80.6433867 16.5272015, 80.643616 16.5276703)",,,,,,
279051496,residential,,20,Srinagar 1st Lane,False,True,51.28193590121321,"LINESTRING (80.6433867 16.5272015, 80.643176 16.5267869)",,,,,,
847965312,residential,,,,False,False,51.2415666673506,"LINESTRING (80.6433867 16.5272015, 80.6438112 16.5269853)",,,,,,
847965312,residential,,,,False,True,51.2415666673506,"LINESTRING (80.6438112 16.5269853, 80.6433867 16.5272015)",,,,,,
"[903359547, 296370651]",primary,2,40,"['Budameru Vantena', 'Bhagat Singh Road']",False,True,135.18738082771225,"LINESTRING (80.6383772 16.5287724, 80.6386083 16.5281113, 80.6387897 16.5276228)",yes,,,,,
899158636,primary_link,,,,True,False,19.101663274603524,"LINESTRING (80.6383772 16.5287724, 80.6383228 16.5287963, 80.6382215 16.5288568)",,,,,,
279051453,residential,,,,False,True,53.85186743242651,"LINESTRING (80.6300731 16.5216617, 80.63048 16.5213747)",,,,,,
279051453,residential,,,,False,False,66.1881839641613,"LINESTRING (80.6300731 16.5216617, 80.6298928 16.5217889, 80.6295709 16.5220117)",,,,,,
847965315,residential,,,,False,False,118.8581084053333,"LINESTRING (80.6300731 16.5216617, 80.6302394 16.5219444, 80.6305813 16.5226127)",,,,,,
279051526,residential,,,,False,False,23.925192415004066,"LINESTRING (80.6305813 16.5226127, 80.630373 16.5226928)",,,,,,
279051526,residential,,,,False,True,56.54401713017859,"LINESTRING (80.6305813 16.5226127, 80.6310873 16.5224602)",,,,,,
847965315,residential,,,,False,True,118.8581084053333,"LINESTRING (80.6305813 16.5226127, 80.6302394 16.5219444, 80.6300731 16.5216617)",,,,,,
707556773,tertiary,,,,True,False,107.36813611234709,"LINESTRING (80.6321328 16.517002, 80.6311715 16.516714)",,,,,,
"[847965316, 847965317, 847965318]",residential,,,,False,True,111.9784532570711,"LINESTRING (80.6321328 16.517002, 80.6321493 16.516955, 80.6323787 16.5163, 80.63245 16.5160424)",yes,,,,,
279948864,residential,,,,False,False,34.034481694888974,"LINESTRING (80.6431695 16.5105736, 80.6433167 16.5108452)",,,,,,
279948864,residential,,,,False,True,22.04550715521503,"LINESTRING (80.6431695 16.5105736, 80.6430741 16.5103977)",,,,,,
847965319,residential,,,,False,False,108.52964130682925,"LINESTRING (80.6431695 16.5105736, 80.6434776 16.5104341, 80.643805 16.5102945, 80.6440993 16.5101766)",,,,,,
847965319,residential,,,,False,True,117.51067385848239,"LINESTRING (80.6431695 16.5105736, 80.6429893 16.510676, 80.6427036 16.5108507, 80.6423985 16.5110532, 80.642263 16.5111709)",,,,,,
279711612,residential,,,,False,False,14.214496385236279,"LINESTRING (80.6440993 16.5101766, 80.6441054 16.5100489)",,,,,,
279711612,residential,,,,False,True,16.9635064027167,"LINESTRING (80.6440993 16.5101766, 80.6440921 16.510329)",,,,,,
847965319,residential,,,,False,True,108.52964130682923,"LINESTRING (80.6440993 16.5101766, 80.643805 16.5102945, 80.6434776 16.5104341, 80.6431695 16.5105736)",,,,,,
847965320,residential,,,,False,False,41.63994879861147,"LINESTRING (80.6448711 16.5112254, 80.645244 16.5113368)",,,,,,
279948646,residential,,,,False,False,19.597842355532404,"LINESTRING (80.6448711 16.5112254, 80.6448351 16.5113352, 80.6448239 16.5113954)",,,,,,
279948646,residential,,,,False,True,108.18930306687471,"LINESTRING (80.6448711 16.5112254, 80.6450194 16.5106429, 80.6448838 16.5102929)",,,,,,
847965320,residential,,,,False,True,41.63994879861147,"LINESTRING (80.645244 16.5113368, 80.6448711 16.5112254)",,,,,,
847965321,residential,,,,False,False,39.94830128968201,"LINESTRING (80.6453428 16.5112704, 80.6455539 16.5112812, 80.6457172 16.5112833)",,,,,,
391138565,tertiary,2,40,,False,True,11.050080733623203,"LINESTRING (80.6308645 16.5243795, 80.6307971 16.524455)",,,,,,
847972487,primary,2,40,,True,False,20.616045966687828,"LINESTRING (80.6308645 16.5243795, 80.6307162 16.5242605)",,,,,,
"[847911714, 391138565]",tertiary,2,40,,False,False,63.95070286018872,"LINESTRING (80.6308645 16.5243795, 80.6309864 16.5242429, 80.6312545 16.5239425)",yes,,,,,
847972487,primary,2,40,,True,False,9.976176746975373,"LINESTRING (80.6279746 16.5219973, 80.6279087 16.5219336)",,,,,,
"[773778624, 773778626, 296370647]",primary,"['3', '2']",,BRTS,True,False,91.35963980815758,"LINESTRING (80.6279746 16.5219973, 80.6279992 16.5219684, 80.6280724 16.5218885, 80.6283249 16.5216078, 80.6284363 16.5214992, 80.6285571 16.5213962)",yes,,,,,
773778625,primary,3,,,True,False,8.553918110364394,"LINESTRING (80.6279087 16.5219336, 80.6278547 16.5219905)",,,,,,
847972487,primary,2,40,,True,False,41.557123035523695,"LINESTRING (80.6279087 16.5219336, 80.6276462 16.5216573)",,,,,,
206992231,residential,,,,False,True,12.00822502650795,"LINESTRING (80.6260293 16.5203009, 80.6259461 16.5203737)",,,,,,
"[296370652, 847850212, 206992231]",residential,,,,False,False,75.40247325767035,"LINESTRING (80.6260293 16.5203009, 80.6260594 16.5202745, 80.6263541 16.5199271, 80.6264408 16.5197549)",yes,,,,,
847972487,primary,2,40,,True,False,448.78617239214157,"LINESTRING (80.6260293 16.5203009, 80.6256223 16.5199798, 80.6249198 16.5194128, 80.624157 16.5187809, 80.6237515 16.5184685, 80.6235632 16.5183088, 80.6233749 16.5181653, 80.6232325 16.5180751, 80.6231003 16.5179932, 80.6229838 16.5179362, 80.6228687 16.5178928, 80.6227878 16.5178661, 80.6227121 16.5178593)",,,,,,
177626294,primary,4,,,False,True,25.7655245276366,"LINESTRING (80.6227121 16.5178593, 80.6225406 16.5177851, 80.6224886 16.5177729)",,,,,,
279711560,primary,2,40,,True,False,23.749005185676324,"LINESTRING (80.6227121 16.5178593, 80.6227522 16.5179135, 80.6228321 16.5179656, 80.6228781 16.5179976)",,,,,,
396966113,residential,,,,False,True,125.30916870513107,"LINESTRING (80.6389482 16.5273761, 80.6391749 16.5273213, 80.6392624 16.5273008, 80.6394133 16.5272703, 80.6398529 16.5271523, 80.6400836 16.5270858)",,,,,,
396968012,tertiary,,,,False,False,8.036565895583593,"LINESTRING (80.6389482 16.5273761, 80.6389283 16.527342, 80.638902 16.5273204)",,,,,,
396968012,tertiary,,,,False,True,97.98149001413022,"LINESTRING (80.6389482 16.5273761, 80.6389427 16.5274347, 80.6389173 16.5275067, 80.6386473 16.5282067)",,,,,,
847977812,primary,2,40,JS Raju Road,True,False,12.717422079020107,"LINESTRING (80.6284674 16.5213208, 80.6285571 16.5213962)",,,,,,
"[773778625, 773778622, 773778623]",primary,"['3', '2']",,BRTS,True,False,90.50713702338709,"LINESTRING (80.6284674 16.5213208, 80.6283665 16.5214359, 80.6282572 16.5215527, 80.6279941 16.5218398, 80.6279321 16.521909, 80.6279087 16.5219336)",yes,,,,,
773778626,primary,2,,BRTS,True,False,12.090314558490528,"LINESTRING (80.6285571 16.5213962, 80.6286419 16.521324)",,,,,,
847977812,primary,2,40,JS Raju Road,True,False,326.8932618118801,"LINESTRING (80.6285571 16.5213962, 80.6291933 16.521848, 80.6296794 16.5222199, 80.6298027 16.5223153, 80.6301121 16.5225873, 80.6306667 16.5230839, 80.6308997 16.5232881)",,,,,,
847911715,tertiary,2,40,,False,False,7.0286762068642314,"LINESTRING (80.6314368 16.5237573, 80.6314857 16.5237149)",,,,,,
847911715,tertiary,2,40,,False,True,28.3152635574538,"LINESTRING (80.6314368 16.5237573, 80.6312545 16.5239425)",,,,,,
847977812,primary,2,40,JS Raju Road,True,False,426.36804255069603,"LINESTRING (80.6314368 16.5237573, 80.6321211 16.5243199, 80.6326302 16.5247405, 80.6329498 16.524982, 80.6333534 16.5252754, 80.6337082 16.5255714, 80.6340305 16.5258362, 80.6343094 16.5260368, 80.634532 16.5261819)",,,,,,
177626308,tertiary,,,,False,True,8.831770796369916,"LINESTRING (80.6378237 16.5275104, 80.6378092 16.5274322)",,,,,,
177626308,tertiary,,,,False,False,128.83584842701876,"LINESTRING (80.6378237 16.5275104, 80.6378784 16.5278057, 80.6379103 16.5278787, 80.6379682 16.5279139, 80.6386473 16.5282067)",,,,,,
847977812,primary,2,40,JS Raju Road,True,False,79.07964507319033,"LINESTRING (80.6378237 16.5275104, 80.6383503 16.5274175, 80.6385533 16.5273818)",,,,,,
1415662861,primary,2,40,Bhagat Singh Road,False,False,35.692836946546386,"LINESTRING (80.638902 16.5273204, 80.6387897 16.5276228)",,,,,,
1415662861,primary,2,40,Bhagat Singh Road,False,True,10.555637483632294,"LINESTRING (80.638902 16.5273204, 80.6389353 16.527231)",,,,,,
396968012,tertiary,,,,False,True,8.036565895583593,"LINESTRING (80.638902 16.5273204, 80.6389283 16.527342, 80.6389482 16.5273761)",,,,,,
279051569,residential,,,,False,False,11.621294880461258,"LINESTRING (80.6276462 16.5216573, 80.6275467 16.5217)",,,,,,
847972487,primary,2,40,,True,False,229.19397417634224,"LINESTRING (80.6276462 16.5216573, 80.6276356 16.5216461, 80.6275318 16.521542, 80.6274062 16.5214193, 80.6272518 16.5212943, 80.6266289 16.5207875, 80.6260293 16.5203009)",,,,,,
177626310,secondary,,,Vijawada Bypass Road,False,False,9.85517723695389,"LINESTRING (80.6283252 16.5223515, 80.6282677 16.5224209)",,MDR076,,,,
847972487,primary,2,40,,True,False,54.30083237946383,"LINESTRING (80.6283252 16.5223515, 80.6281816 16.5222108, 80.6279746 16.5219973)",,,,,,
279072901,residential,,,,False,False,86.26223739850795,"LINESTRING (80.6306155 16.5243041, 80.6298276 16.5244809)",,,,,,
279072901,residential,,,,False,True,11.778875896299061,"LINESTRING (80.6306155 16.5243041, 80.6307162 16.5242605)",,,,,,
396962756,primary,4,40,,True,False,25.618709303034727,"LINESTRING (80.6306155 16.5243041, 80.6307971 16.524455)",,,,,,
279051541,residential,,,Alluri Sitarama Raju Road,False,False,9.131327620897675,"LINESTRING (80.634532 16.5261819, 80.634615 16.5261616)",,,,,,
847977812,primary,2,40,JS Raju Road,True,False,396.26455652702157,"LINESTRING (80.634532 16.5261819, 80.6347698 16.5263322, 80.635409 16.5267372, 80.6358911 16.5270332, 80.6363109 16.5273266, 80.6365574 16.5274616, 80.6367226 16.5275369, 80.6368499 16.5275655, 80.6370178 16.5275733, 80.6374836 16.5275395, 80.6378237 16.5275104)",,,,,,
848247307,residential,,,,False,False,160.16485385722552,"LINESTRING (80.6468798 16.5121257, 80.6466703 16.5116071, 80.6464826 16.5112368, 80.646386 16.5110002, 80.6463439 16.5107855)",,,,,,
335952911,residential,,,,False,False,49.350622219987855,"LINESTRING (80.654436 16.5105079, 80.6539981 16.5106518)",,,,,,
335952911,residential,,,,False,True,45.44145945945587,"LINESTRING (80.654436 16.5105079, 80.6544569 16.510501, 80.6548244 16.5103398)",,,,,,
848247311,residential,,,,False,False,102.97095569821343,"LINESTRING (80.654436 16.5105079, 80.6546743 16.5109744, 80.6547762 16.5111288, 80.6549221 16.5113036)",,,,,,
279972341,residential,,,,False,False,37.702983018810386,"LINESTRING (80.6549221 16.5113036, 80.6546994 16.511567)",,,,,,
279972341,residential,,,,False,True,43.103391956474184,"LINESTRING (80.6549221 16.5113036, 80.6551037 16.5111271, 80.6552162 16.5110383)",,,,,,
848247311,residential,,,,False,True,102.97095569821343,"LINESTRING (80.6549221 16.5113036, 80.6547762 16.5111288, 80.6546743 16.5109744, 80.654436 16.5105079)",,,,,,
279972341,residential,,,,False,False,43.103391956474184,"LINESTRING (80.6552162 16.5110383, 80.6551037 16.5111271, 80.6549221 16.5113036)",,,,,,
279972341,residential,,,,False,True,34.10585621143058,"LINESTRING (80.6552162 16.5110383, 80.6554366 16.5109752, 80.6555236 16.5109535)",,,,,,
843938902,residential,,,,False,False,88.40423922085664,"LINESTRING (80.6552162 16.5110383, 80.6549748 16.5106658, 80.6549042 16.5105177, 80.6548244 16.5103398)",,,,,,
848247314,residential,,,,False,False,48.12985381097183,"LINESTRING (80.657335 16.5114117, 80.657231 16.5109905)",,,,,,
848247312,residential,,,,False,False,58.68575917116209,"LINESTRING (80.657335 16.5114117, 80.6569379 16.5115094, 80.6568045 16.5115517)",,,,,,
848247313,residential,,,,False,False,54.625733044624525,"LINESTRING (80.657335 16.5114117, 80.6575041 16.511373, 80.6578313 16.5112897)",,,,,,
279972143,residential,,,,False,False,85.38832581160223,"LINESTRING (80.6568045 16.5115517, 80.6570016 16.512296)",,,,,,
279972143,residential,,,,False,True,56.73242828073978,"LINESTRING (80.6568045 16.5115517, 80.6566935 16.511393, 80.6566207 16.5110816)",,,,,,
848247312,residential,,,,False,True,58.68575917116209,"LINESTRING (80.6568045 16.5115517, 80.6569379 16.5115094, 80.657335 16.5114117)",,,,,,
279972378,residential,,,,False,False,92.16046017843854,"LINESTRING (80.6583295 16.5111776, 80.6584377 16.5119999)",,,,,,
848247313,residential,,,,False,False,49.43073637001665,"LINESTRING (80.6583295 16.5111776, 80.6587785 16.5110667)",,,,,,
279972378,residential,,,,False,True,157.92713968408472,"LINESTRING (80.6583295 16.5111776, 80.6583013 16.5109778, 80.6582888 16.510883, 80.6582683 16.5108084, 80.6582458 16.5107773, 80.6582055 16.5107563, 80.6581459 16.5107605, 80.657231 16.5109905)",,,,,,
848247313,residential,,,,False,True,54.558594158304935,"LINESTRING (80.6583295 16.5111776, 80.6578771 16.511278, 80.6578313 16.5112897)",,,,,,
848247313,residential,,,,False,True,49.43073637001665,"LINESTRING (80.6587785 16.5110667, 80.6583295 16.5111776)",,,,,,
848247315,residential,,,,False,False,64.09001822886617,"LINESTRING (80.6587785 16.5110667, 80.6586866 16.5104971)",,,,,,
"[279971960, 848247313]",residential,,,,False,"[False, True]",182.02357023481025,"LINESTRING (80.6587785 16.5110667, 80.6591547 16.510978, 80.6592033 16.5109889, 80.659232 16.5110224, 80.6592516 16.5111058, 80.6592617 16.5111996, 80.6594298 16.512181)",,,,,,
848247315,residential,,,,False,True,115.24761932119341,"LINESTRING (80.6587785 16.5110667, 80.658902 16.5119775, 80.6589233 16.5120937)",,,,,,
279972378,residential,,,,False,True,65.84789813129017,"LINESTRING (80.657231 16.5109905, 80.6566207 16.5110816)",,,,,,
848247314,residential,,,,False,False,56.352587240342096,"LINESTRING (80.657231 16.5109905, 80.6570884 16.5105025)",,,,,,
848247314,residential,,,,False,True,48.12985381097183,"LINESTRING (80.657231 16.5109905, 80.657335 16.5114117)",,,,,,
